task_id	name	status	exit	realtime	peak_vmem
473	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 65)	COMPLETED	0	11.4s	637.8 MB
474	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 65)	COMPLETED	0	11.9s	672 MB
475	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 65)	COMPLETED	0	12s	657.5 MB
477	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 66)	COMPLETED	0	1.4s	396.3 MB
476	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 65)	COMPLETED	0	8.3s	679.7 MB
478	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 66)	COMPLETED	0	10.5s	632.1 MB
479	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 66)	COMPLETED	0	11.4s	632.6 MB
481	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 66)	COMPLETED	0	11.9s	676.4 MB
480	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 66)	COMPLETED	0	11.7s	660.1 MB
483	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 67)	COMPLETED	0	1.5s	396.2 MB
482	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 66)	COMPLETED	0	8.5s	676.4 MB
484	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 67)	COMPLETED	0	10.8s	629.7 MB
485	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 67)	COMPLETED	0	10.8s	644.1 MB
486	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 67)	COMPLETED	0	11.7s	671.4 MB
460	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 63)	COMPLETED	0	11.2s	627.6 MB
462	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 63)	COMPLETED	0	11.8s	671.2 MB
461	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 63)	COMPLETED	0	11.3s	637.4 MB
463	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 63)	COMPLETED	0	12s	660.4 MB
487	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 67)	COMPLETED	0	11.7s	672.2 MB
489	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 68)	COMPLETED	0	1.5s	396.2 MB
488	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 67)	COMPLETED	0	8.3s	676.6 MB
491	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 68)	COMPLETED	0	10.6s	643.1 MB
490	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 68)	COMPLETED	0	10.6s	632.7 MB
492	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 68)	COMPLETED	0	11.2s	656.8 MB
493	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 68)	COMPLETED	0	11.8s	676.5 MB
494	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 68)	COMPLETED	0	8.5s	687.3 MB
496	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 70)	COMPLETED	0	10.7s	630.1 MB
495	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 70)	COMPLETED	0	1.4s	396.2 MB
498	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 70)	COMPLETED	0	11.3s	684.9 MB
499	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 70)	COMPLETED	0	11.2s	660.5 MB
497	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 70)	COMPLETED	0	10.6s	634.7 MB
500	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 70)	COMPLETED	0	8.6s	683.3 MB
218	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 16)	COMPLETED	0	3m 15s	945.7 MB
224	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 17)	COMPLETED	0	3m 10s	931.3 MB
236	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 19)	COMPLETED	0	3m 6s	941.1 MB
242	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 18)	COMPLETED	0	3m 8s	923.8 MB
501	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 69)	COMPLETED	0	1.5s	396.2 MB
503	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 69)	COMPLETED	0	10.5s	635.9 MB
502	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 69)	COMPLETED	0	10.5s	635 MB
504	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 69)	COMPLETED	0	11.1s	670.7 MB
506	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 69)	COMPLETED	0	8.1s	675.8 MB
505	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 69)	COMPLETED	0	11.3s	671.8 MB
508	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 71)	COMPLETED	0	11.5s	634.4 MB
507	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 71)	COMPLETED	0	1.4s	396.2 MB
509	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 71)	COMPLETED	0	10.8s	629.5 MB
511	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 71)	COMPLETED	0	11.8s	662.7 MB
510	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 71)	COMPLETED	0	11.5s	661.9 MB
512	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 71)	COMPLETED	0	8.1s	676.1 MB
513	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 72)	COMPLETED	0	1.5s	396.2 MB
515	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 72)	COMPLETED	0	11.6s	634.7 MB
516	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 72)	COMPLETED	0	11.6s	665.9 MB
514	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 72)	COMPLETED	0	10.9s	631 MB
518	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 72)	COMPLETED	0	8.3s	687.4 MB
517	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 72)	COMPLETED	0	11.8s	662.9 MB
519	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 74)	COMPLETED	0	1.6s	396 MB
520	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 74)	COMPLETED	0	10.9s	627.5 MB
521	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 74)	COMPLETED	0	11.6s	634.1 MB
396	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 25)	COMPLETED	0	52.5s	1.1 GB
523	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 74)	COMPLETED	0	11.8s	663.1 MB
522	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 74)	COMPLETED	0	11.6s	680.7 MB
524	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 74)	COMPLETED	0	8.3s	684.2 MB
525	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 73)	COMPLETED	0	1.6s	396.2 MB
527	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 73)	COMPLETED	0	11s	643.3 MB
526	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 73)	COMPLETED	0	10.9s	627.7 MB
528	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 73)	COMPLETED	0	11.9s	662.1 MB
529	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 73)	COMPLETED	0	11.7s	663.2 MB
530	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 73)	COMPLETED	0	8.3s	680.5 MB
532	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 75)	COMPLETED	0	10.9s	635.8 MB
531	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 75)	COMPLETED	0	1.4s	396.3 MB
533	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 75)	COMPLETED	0	10.8s	630.6 MB
534	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 75)	COMPLETED	0	11.3s	669.4 MB
535	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 75)	COMPLETED	0	12.2s	663.8 MB
536	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 75)	COMPLETED	0	8.1s	680.1 MB
538	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 77)	COMPLETED	0	12.2s	628.8 MB
537	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 77)	COMPLETED	0	1.5s	396.2 MB
540	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 77)	COMPLETED	0	12.7s	682.7 MB
541	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 77)	COMPLETED	0	13s	663.6 MB
539	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 77)	COMPLETED	0	12.7s	638.6 MB
542	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 77)	COMPLETED	0	8.6s	683.2 MB
543	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 76)	COMPLETED	0	1.5s	396.2 MB
544	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 76)	COMPLETED	0	12.2s	627.4 MB
545	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 76)	COMPLETED	0	12.2s	632.3 MB
546	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 76)	COMPLETED	0	12.7s	686 MB
547	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 76)	COMPLETED	0	13.1s	656.9 MB
549	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 78)	COMPLETED	0	1.6s	395.9 MB
548	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 76)	COMPLETED	0	8.8s	671.4 MB
550	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 78)	COMPLETED	0	12.2s	628.4 MB
551	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 78)	COMPLETED	0	12.2s	631.5 MB
552	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 78)	COMPLETED	0	12.7s	687.5 MB
554	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 78)	COMPLETED	0	8.5s	685 MB
553	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 78)	COMPLETED	0	13s	661.9 MB
556	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 79)	COMPLETED	0	12.5s	633 MB
557	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 79)	COMPLETED	0	12s	636.5 MB
555	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 79)	COMPLETED	0	1.4s	396.2 MB
559	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 79)	COMPLETED	0	12.8s	673.8 MB
558	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 79)	COMPLETED	0	12.6s	687.4 MB
560	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 79)	COMPLETED	0	8.3s	685 MB
561	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 80)	COMPLETED	0	1.5s	396.2 MB
563	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 80)	COMPLETED	0	11.9s	636.9 MB
564	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 80)	COMPLETED	0	13.1s	664.8 MB
562	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 80)	COMPLETED	0	11.9s	634.7 MB
565	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 80)	COMPLETED	0	12.8s	659.8 MB
566	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 80)	COMPLETED	0	8.2s	677.9 MB
567	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 81)	COMPLETED	0	1.5s	396.2 MB
569	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 81)	COMPLETED	0	13.6s	630 MB
568	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 81)	COMPLETED	0	14.3s	628.4 MB
570	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 81)	COMPLETED	0	14.3s	658.4 MB
571	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 81)	COMPLETED	0	14.4s	661.9 MB
572	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 81)	COMPLETED	0	9.4s	679.9 MB
573	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 82)	COMPLETED	0	1.5s	396.2 MB
574	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 82)	COMPLETED	0	13.7s	628.5 MB
575	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 82)	COMPLETED	0	13.7s	631.4 MB
576	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 82)	COMPLETED	0	14.9s	649.1 MB
578	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 82)	COMPLETED	0	9.5s	681 MB
577	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 82)	COMPLETED	0	14.5s	662.1 MB
580	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 83)	COMPLETED	0	13.7s	632.5 MB
579	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 83)	COMPLETED	0	1.6s	396 MB
582	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 83)	COMPLETED	0	14.3s	670.1 MB
581	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 83)	COMPLETED	0	13.8s	630.1 MB
583	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 83)	COMPLETED	0	14.7s	661.7 MB
585	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 85)	COMPLETED	0	1.5s	396.3 MB
584	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 83)	COMPLETED	0	9.1s	688.7 MB
586	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 85)	COMPLETED	0	13.3s	627.9 MB
588	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 85)	COMPLETED	0	13.8s	658.7 MB
587	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 85)	COMPLETED	0	13.4s	633.1 MB
589	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 85)	COMPLETED	0	14s	666 MB
590	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 85)	COMPLETED	0	9.4s	688.7 MB
591	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 84)	COMPLETED	0	1.5s	396.4 MB
592	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 84)	COMPLETED	0	13.3s	628.6 MB
593	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 84)	COMPLETED	0	13.3s	631.8 MB
595	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 84)	COMPLETED	0	14s	658 MB
594	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 84)	COMPLETED	0	13.9s	673.9 MB
596	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 84)	COMPLETED	0	8.9s	681 MB
597	add_n_processors	COMPLETED	0	34.8s	421.9 MB
623	generate_data (grid row: 26)	COMPLETED	0	47.9s	776.7 MB
625	generate_data (grid row: 28)	COMPLETED	0	47.9s	776.7 MB
599	generate_data (grid row: 2)	COMPLETED	0	1m 18s	956 MB
683	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 26)	COMPLETED	0	32.6s	510.6 MB
689	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 26)	COMPLETED	0	32.1s	511 MB
695	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 26)	COMPLETED	0	34.5s	509.9 MB
701	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 28)	COMPLETED	0	34.5s	509.9 MB
707	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 28)	COMPLETED	0	38.6s	509.9 MB
713	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 28)	COMPLETED	0	37.3s	511 MB
624	generate_data (grid row: 27)	COMPLETED	0	2m 22s	776.7 MB
626	generate_data (grid row: 29)	COMPLETED	0	2m 20s	776.7 MB
719	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 2)	COMPLETED	0	39.7s	582.8 MB
725	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 2)	COMPLETED	0	41.7s	583.3 MB
627	generate_data (grid row: 30)	COMPLETED	0	2m 21s	776.7 MB
600	generate_data (grid row: 3)	COMPLETED	0	2m 34s	956 MB
598	generate_data (grid row: 1)	COMPLETED	0	2m 34s	956 MB
602	generate_data (grid row: 5)	COMPLETED	0	2m 34s	956 MB
724	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 2)	COMPLETED	0	1m 47s	845.5 MB
601	generate_data (grid row: 4)	COMPLETED	0	3m 24s	956 MB
603	generate_data (grid row: 6)	COMPLETED	0	3m 47s	1.3 GB
809	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 1)	COMPLETED	0	55.9s	580.8 MB
815	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 1)	COMPLETED	0	50.1s	581.3 MB
720	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 2)	COMPLETED	0	2m 4s	789.4 MB
722	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 2)	COMPLETED	0	2m 8s	809.2 MB
721	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 2)	COMPLETED	0	2m 1s	824.7 MB
723	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 2)	COMPLETED	0	2m 7s	836.8 MB
726	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 2)	COMPLETED	0	2m	792.1 MB
727	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 2)	COMPLETED	0	2m 1s	825.6 MB
827	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 5)	COMPLETED	0	47s	582.8 MB
845	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 4)	COMPLETED	0	30.7s	578.8 MB
690	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 26)	COMPLETED	0	4m	746.9 MB
773	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 30)	COMPLETED	0	1m 18s	512.7 MB
779	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 30)	COMPLETED	0	1m 18s	505.3 MB
702	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 28)	COMPLETED	0	3m 33s	741.6 MB
704	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 28)	COMPLETED	0	3m 45s	799.3 MB
703	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 28)	COMPLETED	0	3m 45s	747.4 MB
708	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 28)	COMPLETED	0	3m 45s	747.1 MB
709	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 28)	COMPLETED	0	3m 45s	751.2 MB
710	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 28)	COMPLETED	0	3m 54s	778.9 MB
714	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 28)	COMPLETED	0	3m 32s	740.3 MB
715	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 28)	COMPLETED	0	3m 32s	749.3 MB
705	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 28)	COMPLETED	0	3m 54s	804.1 MB
716	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 28)	COMPLETED	0	3m 46s	776.9 MB
808	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 3)	COMPLETED	0	1m 54s	838.9 MB
717	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 28)	COMPLETED	0	3m 48s	830.9 MB
814	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 1)	COMPLETED	0	1m 52s	836.3 MB
826	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 1)	COMPLETED	0	1m 48s	839.4 MB
833	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 5)	COMPLETED	0	57.8s	583.3 MB
755	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 29)	COMPLETED	0	1m 57s	512.1 MB
832	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 5)	COMPLETED	0	1m 55s	842.7 MB
839	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 5)	COMPLETED	0	57.4s	583.3 MB
838	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 5)	COMPLETED	0	1m 47s	838 MB
844	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 5)	COMPLETED	0	1m 47s	844.4 MB
684	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 26)	COMPLETED	0	4m 12s	747.4 MB
686	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 26)	COMPLETED	0	4m 28s	818.9 MB
685	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 26)	COMPLETED	0	4m 19s	747.9 MB
687	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 26)	COMPLETED	0	4m 34s	801.2 MB
691	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 26)	COMPLETED	0	4m 3s	746.5 MB
692	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 26)	COMPLETED	0	4m 13s	765.7 MB
693	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 26)	COMPLETED	0	4m 15s	820.2 MB
697	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 26)	COMPLETED	0	4m 5s	752.4 MB
696	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 26)	COMPLETED	0	4m 1s	751.6 MB
698	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 26)	COMPLETED	0	4m 14s	798.8 MB
767	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 29)	COMPLETED	0	1m 51s	511.4 MB
791	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 3)	COMPLETED	0	1m 33s	582.8 MB
699	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 26)	COMPLETED	0	4m 16s	818.8 MB
711	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 28)	COMPLETED	0	3m 54s	836.6 MB
785	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 30)	COMPLETED	0	1m 59s	509.9 MB
804	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 3)	COMPLETED	0	2m 9s	788.7 MB
805	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 3)	COMPLETED	0	2m 9s	822.4 MB
806	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 3)	COMPLETED	0	2m 16s	798.6 MB
807	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 3)	COMPLETED	0	2m 18s	830.8 MB
813	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 1)	COMPLETED	0	2m 16s	830.2 MB
812	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 1)	COMPLETED	0	2m 15s	795.9 MB
817	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 1)	COMPLETED	0	2m 7s	824.3 MB
824	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 1)	COMPLETED	0	2m 10s	798.6 MB
825	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 1)	COMPLETED	0	2m 11s	836.4 MB
828	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 5)	COMPLETED	0	2m 2s	793.6 MB
830	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 5)	COMPLETED	0	2m 8s	795.7 MB
829	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 5)	COMPLETED	0	2m 2s	822 MB
831	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 5)	COMPLETED	0	2m 23s	839 MB
835	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 5)	COMPLETED	0	2m 14s	825.7 MB
834	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 5)	COMPLETED	0	2m 14s	788.1 MB
836	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 5)	COMPLETED	0	2m 21s	796.7 MB
837	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 5)	COMPLETED	0	2m 23s	841.6 MB
840	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 5)	COMPLETED	0	2m 5s	795.2 MB
841	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 5)	COMPLETED	0	2m 5s	832.4 MB
