task_id	name	status	exit	realtime	peak_vmem
104	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 23)	COMPLETED	0	20.4s	1.3 GB
105	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 23)	COMPLETED	0	25.7s	1.3 GB
107	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 23)	COMPLETED	0	23.4s	1.3 GB
108	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 23)	COMPLETED	0	18.6s	1.2 GB
106	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 23)	COMPLETED	0	17.2s	1.1 GB
109	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 23)	COMPLETED	0	24.6s	1.3 GB
110	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 23)	COMPLETED	0	15.7s	810.3 MB
111	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 2)	COMPLETED	0	551ms	375.8 MB
112	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 2)	COMPLETED	0	7.7s	625.7 MB
113	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 2)	COMPLETED	0	6.5s	628.1 MB
114	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 2)	COMPLETED	0	6.2s	630.5 MB
115	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 2)	COMPLETED	0	7.6s	629.4 MB
116	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 2)	COMPLETED	0	6.2s	622.9 MB
117	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 2)	COMPLETED	0	7.6s	626.4 MB
118	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 2)	COMPLETED	0	5.8s	615.9 MB
119	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 2)	COMPLETED	0	6.8s	619.9 MB
120	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 2)	COMPLETED	0	5.9s	619.7 MB
121	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 2)	COMPLETED	0	7.4s	621.3 MB
123	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 1)	COMPLETED	0	570ms	372.9 MB
122	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 2)	COMPLETED	0	4.9s	622.3 MB
124	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 1)	COMPLETED	0	7.6s	628.6 MB
150	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 3)	COMPLETED	0	5.7s	615.7 MB
152	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 3)	COMPLETED	0	6.1s	626.5 MB
151	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 3)	COMPLETED	0	7.5s	636.8 MB
153	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 3)	COMPLETED	0	7.3s	662 MB
154	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 3)	COMPLETED	0	5.3s	617.8 MB
155	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 3)	COMPLETED	0	7s	615.7 MB
156	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 3)	COMPLETED	0	6.2s	615.7 MB
157	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 3)	COMPLETED	0	6.9s	645.5 MB
127	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 1)	COMPLETED	0	7.7s	627.2 MB
126	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 1)	COMPLETED	0	7.2s	626.2 MB
128	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 1)	COMPLETED	0	6.2s	625.9 MB
129	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 1)	COMPLETED	0	7.9s	629.4 MB
130	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 1)	COMPLETED	0	5.7s	616.7 MB
131	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 1)	COMPLETED	0	8.3s	615.8 MB
133	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 1)	COMPLETED	0	7.2s	627.7 MB
134	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 1)	COMPLETED	0	4.9s	624.7 MB
158	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 3)	COMPLETED	0	4.8s	624.4 MB
165	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 5)	COMPLETED	0	6.8s	665.5 MB
132	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 1)	COMPLETED	0	5.7s	618.9 MB
136	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 4)	COMPLETED	0	6.4s	627.8 MB
135	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 4)	COMPLETED	0	525ms	375.8 MB
137	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 4)	COMPLETED	0	6.2s	627.3 MB
138	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 4)	COMPLETED	0	5.8s	618.4 MB
139	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 4)	COMPLETED	0	6.7s	619.2 MB
140	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 4)	COMPLETED	0	6.5s	658 MB
141	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 4)	COMPLETED	0	7s	665.7 MB
142	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 4)	COMPLETED	0	5.2s	617.7 MB
144	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 4)	COMPLETED	0	5.3s	651 MB
143	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 4)	COMPLETED	0	6.4s	619.5 MB
145	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 4)	COMPLETED	0	6.6s	646.3 MB
146	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 4)	COMPLETED	0	4.7s	624.6 MB
147	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 3)	COMPLETED	0	571ms	375.8 MB
148	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 3)	COMPLETED	0	6.4s	628.6 MB
149	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 3)	COMPLETED	0	6.3s	628.8 MB
178	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 8)	COMPLETED	0	14.1s	641.5 MB
159	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 5)	COMPLETED	0	533ms	372.9 MB
160	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 5)	COMPLETED	0	5.7s	627.7 MB
161	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 5)	COMPLETED	0	5.7s	627.3 MB
162	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 5)	COMPLETED	0	5.3s	614.3 MB
163	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 5)	COMPLETED	0	6.6s	627.4 MB
164	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 5)	COMPLETED	0	5.3s	664.7 MB
166	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 5)	COMPLETED	0	4.7s	617.9 MB
167	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 5)	COMPLETED	0	6.2s	612.2 MB
168	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 5)	COMPLETED	0	4.9s	653.3 MB
179	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 8)	COMPLETED	0	17s	634.8 MB
169	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 5)	COMPLETED	0	6.4s	651.7 MB
170	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 5)	COMPLETED	0	4.8s	623.4 MB
171	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 8)	COMPLETED	0	562ms	375.8 MB
172	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 8)	COMPLETED	0	16s	636.9 MB
173	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 8)	COMPLETED	0	16.5s	638.1 MB
174	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 8)	COMPLETED	0	14.1s	656.8 MB
175	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 8)	COMPLETED	0	18.9s	642.5 MB
177	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 8)	COMPLETED	0	18s	693.9 MB
200	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 9)	COMPLETED	0	12.9s	704.7 MB
176	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 8)	COMPLETED	0	14.4s	692.7 MB
180	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 8)	COMPLETED	0	13.8s	678.2 MB
181	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 8)	COMPLETED	0	17.3s	694 MB
182	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 8)	COMPLETED	0	8.3s	625.9 MB
183	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 7)	COMPLETED	0	624ms	375.8 MB
184	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 7)	COMPLETED	0	17.2s	635.9 MB
185	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 7)	COMPLETED	0	17.6s	637.7 MB
186	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 7)	COMPLETED	0	15.9s	669.9 MB
187	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 7)	COMPLETED	0	18.8s	671.7 MB
188	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 7)	COMPLETED	0	15.9s	689.2 MB
189	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 7)	COMPLETED	0	18.6s	701.6 MB
190	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 7)	COMPLETED	0	15.2s	640.6 MB
191	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 7)	COMPLETED	0	18s	640.4 MB
193	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 7)	COMPLETED	0	18.4s	716.5 MB
192	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 7)	COMPLETED	0	16.3s	677.9 MB
194	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 7)	COMPLETED	0	8.5s	632.6 MB
214	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 10)	COMPLETED	0	10.6s	653.2 MB
196	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 9)	COMPLETED	0	14s	635.7 MB
195	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 9)	COMPLETED	0	656ms	375.8 MB
198	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 9)	COMPLETED	0	12.9s	656.6 MB
197	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 9)	COMPLETED	0	14.2s	641.6 MB
199	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 9)	COMPLETED	0	15.4s	657.3 MB
202	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 9)	COMPLETED	0	12s	661.6 MB
201	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 9)	COMPLETED	0	15.4s	705 MB
203	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 9)	COMPLETED	0	14.9s	653.2 MB
211	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 10)	COMPLETED	0	14.4s	664.2 MB
215	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 10)	COMPLETED	0	13.8s	654.9 MB
205	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 9)	COMPLETED	0	14.9s	708.8 MB
204	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 9)	COMPLETED	0	11.9s	701 MB
206	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 9)	COMPLETED	0	8.4s	624.9 MB
208	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 10)	COMPLETED	0	12.8s	633.2 MB
207	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 10)	COMPLETED	0	587ms	375.8 MB
210	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 10)	COMPLETED	0	11.4s	669.2 MB
209	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 10)	COMPLETED	0	12.8s	637.6 MB
212	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 10)	COMPLETED	0	11.7s	709.6 MB
213	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 10)	COMPLETED	0	14.4s	703.3 MB
216	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 10)	COMPLETED	0	12.1s	688 MB
217	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 10)	COMPLETED	0	13.5s	712.9 MB
219	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 11)	COMPLETED	0	681ms	375.8 MB
218	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 10)	COMPLETED	0	7.4s	628.3 MB
220	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 11)	COMPLETED	0	21.3s	662.6 MB
221	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 11)	COMPLETED	0	21.3s	663.8 MB
223	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 11)	COMPLETED	0	23.8s	788.4 MB
222	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 11)	COMPLETED	0	11.1s	741 MB
224	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 11)	COMPLETED	0	12.4s	802.8 MB
225	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 11)	COMPLETED	0	23.9s	788 MB
226	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 11)	COMPLETED	0	10.3s	731.5 MB
227	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 11)	COMPLETED	0	22.7s	743.6 MB
229	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 11)	COMPLETED	0	22.8s	793.9 MB
232	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 12)	COMPLETED	0	20.8s	663 MB
233	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 12)	COMPLETED	0	20.8s	664.4 MB
244	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 14)	COMPLETED	0	18.7s	659 MB
248	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 14)	COMPLETED	0	11.3s	849.1 MB
246	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 14)	COMPLETED	0	10.9s	769.4 MB
250	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 14)	COMPLETED	0	10s	744.6 MB
252	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 14)	COMPLETED	0	10.1s	794.5 MB
230	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 11)	COMPLETED	0	27s	653.6 MB
228	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 11)	COMPLETED	0	10.1s	794 MB
231	run_method_benchmark (method: GCM_semi_supervised_naive_naive_1; grid row: 12)	COMPLETED	0	814ms	375.8 MB
234	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 12)	COMPLETED	0	11.1s	741.2 MB
236	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 12)	COMPLETED	0	11.3s	789.5 MB
235	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 12)	COMPLETED	0	22.3s	770.2 MB
237	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 12)	COMPLETED	0	23.5s	790.1 MB
239	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 12)	COMPLETED	0	23.6s	729.8 MB
241	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 12)	COMPLETED	0	22.3s	789.5 MB
245	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 14)	COMPLETED	0	18.8s	664.6 MB
258	run_method_benchmark (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 13)	COMPLETED	0	11.1s	755 MB
