task_id	name	status	exit	realtime	peak_vmem
1692	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 41)	COMPLETED	0	2m 24s	1.8 GB
1701	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 41)	COMPLETED	0	2m 31s	1.8 GB
1704	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 41)	COMPLETED	0	2m 23s	1.8 GB
1705	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 41)	COMPLETED	0	2m 18s	1.8 GB
1707	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 41)	COMPLETED	0	2m 38s	1.8 GB
1706	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 41)	COMPLETED	0	2m 33s	1.8 GB
1711	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 43)	COMPLETED	0	2m 21s	1.8 GB
1713	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 43)	COMPLETED	0	2m 34s	1.9 GB
1716	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 43)	COMPLETED	0	2m 51s	1.8 GB
1979	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 55)	COMPLETED	0	3.3s	632.9 MB
1570	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 36)	COMPLETED	0	1m 17s	1.2 GB
1572	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 36)	COMPLETED	0	1m 59s	1.2 GB
1573	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 36)	COMPLETED	0	2m 4s	1.2 GB
1576	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 36)	COMPLETED	0	1m 16s	1.2 GB
2397	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 77)	COMPLETED	0	6m 18s	1.1 GB
2400	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 79)	COMPLETED	0	6m 17s	1 GB
2401	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 79)	COMPLETED	0	6m 17s	1 GB
1698	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 41)	COMPLETED	0	2m 57s	1.8 GB
