task_id	name	status	exit	realtime	peak_vmem
98	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 3)	COMPLETED	0	6.2s	646.2 MB
100	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 4)	COMPLETED	0	6.5s	596.2 MB
101	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 4)	COMPLETED	0	6.6s	597.1 MB
99	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 4)	COMPLETED	0	1.4s	396.2 MB
102	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 4)	COMPLETED	0	7s	606.4 MB
105	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 2)	COMPLETED	0	1.4s	396.2 MB
110	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 2)	COMPLETED	0	6s	643.6 MB
111	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 16)	COMPLETED	0	1.7s	396.2 MB
117	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 17)	COMPLETED	0	1.7s	396.2 MB
123	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 18)	COMPLETED	0	1.7s	396.2 MB
129	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 19)	COMPLETED	0	1.7s	396 MB
107	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 2)	COMPLETED	0	6.6s	594.9 MB
106	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 2)	COMPLETED	0	6.5s	595.4 MB
108	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 2)	COMPLETED	0	6.8s	605.3 MB
114	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 16)	COMPLETED	0	2m 19s	902.4 MB
112	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 16)	COMPLETED	0	2m 18s	721.7 MB
113	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 16)	COMPLETED	0	2m 19s	722 MB
115	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 16)	COMPLETED	0	2m 19s	896.2 MB
118	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 17)	COMPLETED	0	2m 34s	721.4 MB
119	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 17)	COMPLETED	0	2m 36s	730 MB
121	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 17)	COMPLETED	0	2m 35s	937.5 MB
120	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 17)	COMPLETED	0	2m 34s	886.9 MB
124	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 18)	COMPLETED	0	2m 21s	723.6 MB
126	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 18)	COMPLETED	0	2m 20s	887 MB
125	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 18)	COMPLETED	0	2m 22s	720.9 MB
127	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 18)	COMPLETED	0	2m 21s	904.4 MB
131	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 19)	COMPLETED	0	2m 4s	721.7 MB
143	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 8)	COMPLETED	0	11.8s	635.8 MB
147	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 9)	COMPLETED	0	1.5s	396 MB
135	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 20)	COMPLETED	0	1.9s	396.2 MB
142	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 8)	COMPLETED	0	11.7s	634.3 MB
141	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 8)	COMPLETED	0	1.5s	396.2 MB
144	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 8)	COMPLETED	0	12.4s	657.8 MB
145	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 8)	COMPLETED	0	12.8s	658.8 MB
148	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 9)	COMPLETED	0	11.7s	634.3 MB
149	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 9)	COMPLETED	0	11.7s	631.5 MB
146	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 8)	COMPLETED	0	8.6s	667.8 MB
152	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 9)	COMPLETED	0	8.6s	675.7 MB
153	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 10)	COMPLETED	0	1.5s	396.2 MB
150	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 9)	COMPLETED	0	12.4s	654.5 MB
151	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 9)	COMPLETED	0	12.7s	659.1 MB
116	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 16)	COMPLETED	0	3m 25s	945.7 MB
122	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 17)	COMPLETED	0	3m 38s	885.3 MB
128	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 18)	COMPLETED	0	3m 31s	934.4 MB
154	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 10)	COMPLETED	0	11.6s	630.4 MB
155	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 10)	COMPLETED	0	11.7s	634.8 MB
156	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 10)	COMPLETED	0	12.3s	680.9 MB
157	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 10)	COMPLETED	0	12.5s	658.9 MB
158	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 10)	COMPLETED	0	8.4s	664.8 MB
159	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 12)	COMPLETED	0	1.6s	396.2 MB
164	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 12)	COMPLETED	0	16.5s	752.5 MB
165	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 11)	COMPLETED	0	1.7s	396 MB
133	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 19)	COMPLETED	0	2m 1s	895.4 MB
132	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 19)	COMPLETED	0	1m 58s	902 MB
171	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 13)	COMPLETED	0	1.8s	396 MB
130	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 19)	COMPLETED	0	2m	726.5 MB
177	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 21)	COMPLETED	0	2s	396.2 MB
134	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 19)	COMPLETED	0	3m 4s	881.4 MB
136	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 20)	COMPLETED	0	2m 17s	720.4 MB
137	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 20)	COMPLETED	0	2m 18s	725.7 MB
138	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 20)	COMPLETED	0	2m 18s	901.7 MB
139	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 20)	COMPLETED	0	2m 20s	895.1 MB
183	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 22)	COMPLETED	0	2s	396.2 MB
170	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 11)	COMPLETED	0	16.5s	767.4 MB
161	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 12)	COMPLETED	0	1m 25s	664.4 MB
162	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 12)	COMPLETED	0	1m 26s	740.6 MB
160	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 12)	COMPLETED	0	1m 25s	666.8 MB
163	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 12)	COMPLETED	0	1m 27s	733.7 MB
167	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 11)	COMPLETED	0	1m 25s	667.5 MB
166	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 11)	COMPLETED	0	1m 25s	659.4 MB
169	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 11)	COMPLETED	0	1m 27s	733.6 MB
168	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 11)	COMPLETED	0	1m 27s	754.5 MB
176	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 13)	COMPLETED	0	16.3s	707.7 MB
190	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 5)	COMPLETED	0	7s	595.2 MB
189	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 5)	COMPLETED	0	1.5s	396 MB
192	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 5)	COMPLETED	0	7.1s	605.1 MB
193	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 5)	COMPLETED	0	7.3s	611.9 MB
194	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 5)	COMPLETED	0	6.4s	648.2 MB
195	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 6)	COMPLETED	0	1.5s	396 MB
196	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 6)	COMPLETED	0	11.8s	633.8 MB
197	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 6)	COMPLETED	0	11.9s	637.7 MB
199	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 6)	COMPLETED	0	12.9s	664.2 MB
198	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 6)	COMPLETED	0	12.5s	662.4 MB
200	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 6)	COMPLETED	0	8.8s	679.5 MB
140	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 20)	COMPLETED	0	3m 23s	933.7 MB
172	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 13)	COMPLETED	0	1m 24s	659.9 MB
173	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 13)	COMPLETED	0	1m 26s	667.5 MB
174	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 13)	COMPLETED	0	1m 23s	745.1 MB
175	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 13)	COMPLETED	0	1m 24s	735.3 MB
184	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 22)	COMPLETED	0	55.1s	802.8 MB
187	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 22)	COMPLETED	0	59.2s	1.1 GB
191	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 5)	COMPLETED	0	6.9s	597.1 MB
186	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 22)	COMPLETED	0	58.7s	1.2 GB
188	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 22)	COMPLETED	0	47s	1.1 GB
201	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 7)	COMPLETED	0	1.6s	396.2 MB
213	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 14)	COMPLETED	0	1.6s	396 MB
212	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 15)	COMPLETED	0	16s	725.1 MB
178	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 21)	COMPLETED	0	55.8s	809.3 MB
179	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 21)	COMPLETED	0	56.1s	816 MB
180	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 21)	COMPLETED	0	1m	1.1 GB
181	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 21)	COMPLETED	0	1m 1s	1.1 GB
182	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 21)	COMPLETED	0	46.5s	1.1 GB
185	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 22)	COMPLETED	0	55.8s	807.4 MB
218	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 14)	COMPLETED	0	16s	722.4 MB
219	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 26)	COMPLETED	0	1.4s	396.2 MB
220	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 26)	COMPLETED	0	9.5s	620.2 MB
222	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 26)	COMPLETED	0	10s	650 MB
221	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 26)	COMPLETED	0	9.5s	624.1 MB
223	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 26)	COMPLETED	0	10.3s	655.8 MB
225	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 27)	COMPLETED	0	1.5s	396.2 MB
233	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 28)	COMPLETED	0	10.5s	624.3 MB
203	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 7)	COMPLETED	0	11.9s	633.7 MB
202	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 7)	COMPLETED	0	11.6s	628.9 MB
204	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 7)	COMPLETED	0	12.1s	670.2 MB
205	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 7)	COMPLETED	0	12.6s	664.9 MB
206	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 7)	COMPLETED	0	8.6s	675.1 MB
207	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 15)	COMPLETED	0	1.6s	396.2 MB
231	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 28)	COMPLETED	0	1.4s	396.2 MB
234	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 28)	COMPLETED	0	10.9s	650 MB
235	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 28)	COMPLETED	0	11.1s	655.9 MB
238	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 29)	COMPLETED	0	9.7s	621.6 MB
237	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 29)	COMPLETED	0	1.4s	396.2 MB
226	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 27)	COMPLETED	0	11.6s	620.2 MB
224	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 26)	COMPLETED	0	15.7s	674.5 MB
227	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 27)	COMPLETED	0	11.7s	624.4 MB
229	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 27)	COMPLETED	0	11.9s	655.9 MB
230	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 27)	COMPLETED	0	16.9s	682.1 MB
228	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 27)	COMPLETED	0	11.3s	650.1 MB
232	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 28)	COMPLETED	0	10.5s	620.2 MB
208	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 15)	COMPLETED	0	1m 21s	659.9 MB
236	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 28)	COMPLETED	0	16.7s	681.7 MB
240	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 29)	COMPLETED	0	10.3s	650 MB
266	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 33)	COMPLETED	0	8s	658.6 MB
267	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 34)	COMPLETED	0	1.5s	396.2 MB
239	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 29)	COMPLETED	0	9.6s	624.6 MB
241	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 29)	COMPLETED	0	10.4s	655.8 MB
242	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 29)	COMPLETED	0	15.7s	674.4 MB
243	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 30)	COMPLETED	0	1.5s	396 MB
245	run_method_benchmark (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 30)	COMPLETED	0	8.8s	621.5 MB
244	run_method_benchmark (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 30)	COMPLETED	0	8.8s	620.2 MB
246	run_method_benchmark (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 30)	COMPLETED	0	9.4s	649.9 MB
247	run_method_benchmark (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 30)	COMPLETED	0	9.5s	655.8 MB
248	run_method_benchmark (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 30)	COMPLETED	0	15s	674.4 MB
249	run_method_benchmark (method: GCM_semi_supervised_oracle_oracle_1; grid row: 31)	COMPLETED	0	1.4s	396.2 MB
