task_id	name	status	exit	realtime	peak_vmem
2530	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 9)	COMPLETED	0	7m 4s	1.1 GB
2592	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 8)	COMPLETED	0	7m 8s	981.5 MB
2981	run_method (method: GCM_semi_supervised_naive_naive_1; grid row: 58)	COMPLETED	0	5m 22s	713.2 MB
3014	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 59)	COMPLETED	0	5m 50s	986.3 MB
3020	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 59)	COMPLETED	0	5m 14s	1.1 GB
3022	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 59)	COMPLETED	0	5m 14s	1.1 GB
3989	run_method (method: GCM_semi_supervised_naive_naive_1; grid row: 18)	COMPLETED	0	1m 41s	1 GB
1927	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 62)	COMPLETED	0	8m 12s	980.3 MB
1928	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 62)	COMPLETED	0	8m 8s	1.1 GB
1930	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 62)	COMPLETED	0	8m 8s	1.1 GB
2460	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 7)	COMPLETED	0	7m 18s	1.1 GB
1559	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 32)	COMPLETED	0	20m 6s	961.1 MB
1563	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 32)	COMPLETED	0	20m 4s	930.6 MB
2065	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 67)	COMPLETED	0	8m 12s	1.1 GB
2067	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 67)	COMPLETED	0	8m 12s	1.1 GB
2070	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 67)	COMPLETED	0	8m 11s	984.5 MB
2590	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 8)	COMPLETED	0	7m 16s	1.1 GB
2658	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 51)	COMPLETED	0	6m 46s	984.3 MB
2659	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 51)	COMPLETED	0	6m 45s	986.1 MB
3019	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 59)	COMPLETED	0	5m 52s	984.4 MB
3018	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 59)	COMPLETED	0	5m 51s	984.2 MB
3283	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 78)	COMPLETED	0	4m 45s	982.9 MB
1534	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 31)	COMPLETED	0	20m 20s	924 MB
1536	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 31)	COMPLETED	0	20m 20s	839.6 MB
1566	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 32)	COMPLETED	0	19m 48s	823 MB
1584	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 32)	COMPLETED	0	19m 46s	832.7 MB
1548	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 31)	COMPLETED	0	20m 26s	839.3 MB
2504	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 6)	COMPLETED	0	7m 30s	1.1 GB
3042	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 60)	COMPLETED	0	5m 54s	982.2 MB
1983	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 63)	COMPLETED	0	8m 12s	1.1 GB
2276	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 69)	COMPLETED	0	6m 57s	1.1 GB
2768	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 50)	COMPLETED	0	7m 8s	1 GB
3080	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 61)	COMPLETED	0	5m 38s	1.1 GB
4073	run_method (method: GCM_semi_supervised_naive_naive_1; grid row: 16)	COMPLETED	0	1m 56s	1 GB
2425	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 73)	COMPLETED	0	7m 37s	1.1 GB
2427	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 73)	COMPLETED	0	7m 37s	1.1 GB
2434	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 73)	COMPLETED	0	7m 29s	1.1 GB
1518	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 31)	COMPLETED	0	20m 38s	823.4 MB
3082	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 61)	COMPLETED	0	5m 42s	1.1 GB
3160	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 75)	COMPLETED	0	5m 15s	1.1 GB
3405	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 40)	COMPLETED	0	4m 1s	1.3 GB
3407	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 40)	COMPLETED	0	4m 2s	1.3 GB
1551	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 31)	COMPLETED	0	20m 49s	926.6 MB
1554	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 32)	COMPLETED	0	20m 50s	818.7 MB
1556	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 32)	COMPLETED	0	20m 29s	921.1 MB
1561	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 32)	COMPLETED	0	20m 8s	905.5 MB
1892	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 47)	COMPLETED	0	8m 26s	1.1 GB
1929	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 62)	COMPLETED	0	8m 15s	1.1 GB
2444	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 73)	COMPLETED	0	7m 20s	1 GB
2458	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 7)	COMPLETED	0	7m 28s	1.1 GB
2462	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 7)	COMPLETED	0	7m 20s	1.1 GB
2529	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 9)	COMPLETED	0	7m 51s	1.1 GB
2653	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 51)	COMPLETED	0	7m 31s	1.1 GB
2712	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 49)	COMPLETED	0	7m 8s	986.1 MB
2734	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 49)	COMPLETED	0	7m 14s	1.1 GB
2767	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 50)	COMPLETED	0	7m 19s	984.9 MB
2766	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 50)	COMPLETED	0	7m 19s	984.4 MB
2784	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 53)	COMPLETED	0	7m 20s	1 GB
2989	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 58)	COMPLETED	0	6m 22s	1.1 GB
3015	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 59)	COMPLETED	0	6m 24s	1.1 GB
3021	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 59)	COMPLETED	0	6m 23s	1 GB
3023	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 59)	COMPLETED	0	6m 22s	1.1 GB
3188	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 76)	COMPLETED	0	5m 43s	1.1 GB
3288	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 78)	COMPLETED	0	5m 18s	1.1 GB
3289	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 78)	COMPLETED	0	5m 34s	1.1 GB
3290	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 78)	COMPLETED	0	5m 18s	1.1 GB
1519	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 31)	COMPLETED	0	21m 27s	830.4 MB
1558	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 32)	COMPLETED	0	20m 55s	930.6 MB
2258	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 66)	COMPLETED	0	8m 27s	1.1 GB
2295	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 69)	COMPLETED	0	8m 17s	1.1 GB
2782	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 53)	COMPLETED	0	7m 36s	1.1 GB
2986	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 58)	COMPLETED	0	7m 3s	1.1 GB
2987	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 58)	COMPLETED	0	7m 7s	1.1 GB
2988	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 58)	COMPLETED	0	7m 2s	1.1 GB
3016	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 59)	COMPLETED	0	6m 56s	1.1 GB
3256	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 77)	COMPLETED	0	5m 54s	1.1 GB
2193	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 85)	COMPLETED	0	9m 1s	1.1 GB
2195	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 85)	COMPLETED	0	9m 1s	1.1 GB
2197	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 85)	COMPLETED	0	9m 1s	1.1 GB
2199	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 85)	COMPLETED	0	9m 1s	1.1 GB
2202	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 84)	COMPLETED	0	9m 1s	1 GB
2203	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 84)	COMPLETED	0	9m 1s	1 GB
2253	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 66)	COMPLETED	0	9m 1s	1.1 GB
2887	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 57)	COMPLETED	0	7m 14s	987.3 MB
1550	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 31)	COMPLETED	0	21m 3s	876.1 MB
3660	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 24)	COMPLETED	0	10m 14s	2 GB
3661	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 24)	COMPLETED	0	10m 41s	2.1 GB
2166	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 85)	COMPLETED	0	8m 46s	1 GB
2255	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 66)	COMPLETED	0	9m 1s	1.1 GB
2644	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 51)	COMPLETED	0	7m 53s	1 GB
2876	run_method (method: dCRT_semi_supervised_LASSO_naive_4; grid row: 55)	COMPLETED	0	7m 17s	1.1 GB
2878	run_method (method: dCRT_semi_supervised_PLASSO_naive_6; grid row: 55)	COMPLETED	0	7m 17s	1.1 GB
2879	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 55)	COMPLETED	0	7m 18s	1.1 GB
3072	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 61)	COMPLETED	0	6m 58s	988.2 MB
3078	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 61)	COMPLETED	0	7m 14s	985.9 MB
3079	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 61)	COMPLETED	0	7m 14s	987.5 MB
3081	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 61)	COMPLETED	0	6m 51s	1 GB
3086	run_method (method: dCRT_semi_supervised_PLASSO_naive_10; grid row: 61)	COMPLETED	0	6m 17s	993.9 MB
