task_id	name	status	exit	realtime	peak_vmem
1	obtain_basic_info	COMPLETED	0	1.5s	391.7 MB
2	generate_data_benchmark (grid row: 1)	COMPLETED	0	5s	594.9 MB
3	generate_data_benchmark (grid row: 2)	COMPLETED	0	4.5s	594.9 MB
5	generate_data_benchmark (grid row: 4)	COMPLETED	0	4.5s	594.9 MB
4	generate_data_benchmark (grid row: 3)	COMPLETED	0	4.4s	594.9 MB
7	generate_data_benchmark (grid row: 6)	COMPLETED	0	4.5s	606.3 MB
6	generate_data_benchmark (grid row: 5)	COMPLETED	0	3.8s	594.9 MB
8	generate_data_benchmark (grid row: 7)	COMPLETED	0	3.9s	606.3 MB
10	generate_data_benchmark (grid row: 9)	COMPLETED	0	3.9s	606.3 MB
9	generate_data_benchmark (grid row: 8)	COMPLETED	0	3.8s	606.3 MB
11	generate_data_benchmark (grid row: 10)	COMPLETED	0	3.8s	606.3 MB
12	generate_data_benchmark (grid row: 11)	COMPLETED	0	8.3s	611.7 MB
33	generate_data_benchmark (grid row: 32)	COMPLETED	0	4s	594 MB
32	generate_data_benchmark (grid row: 31)	COMPLETED	0	4.3s	594 MB
35	generate_data_benchmark (grid row: 34)	COMPLETED	0	4.3s	594 MB
34	generate_data_benchmark (grid row: 33)	COMPLETED	0	4.2s	594 MB
13	generate_data_benchmark (grid row: 12)	COMPLETED	0	7.8s	611.7 MB
14	generate_data_benchmark (grid row: 13)	COMPLETED	0	7.8s	611.7 MB
15	generate_data_benchmark (grid row: 14)	COMPLETED	0	7.7s	611.7 MB
17	generate_data_benchmark (grid row: 16)	COMPLETED	0	9s	649.6 MB
16	generate_data_benchmark (grid row: 15)	COMPLETED	0	7.6s	611.7 MB
18	generate_data_benchmark (grid row: 17)	COMPLETED	0	8.8s	649.6 MB
19	generate_data_benchmark (grid row: 18)	COMPLETED	0	8.8s	649.6 MB
20	generate_data_benchmark (grid row: 19)	COMPLETED	0	7.4s	649.6 MB
21	generate_data_benchmark (grid row: 20)	COMPLETED	0	7.3s	649.6 MB
22	generate_data_benchmark (grid row: 21)	COMPLETED	0	11.8s	740.5 MB
24	generate_data_benchmark (grid row: 23)	COMPLETED	0	11.7s	740.6 MB
23	generate_data_benchmark (grid row: 22)	COMPLETED	0	11.7s	740.6 MB
27	generate_data_benchmark (grid row: 26)	COMPLETED	0	4.7s	578 MB
29	generate_data_benchmark (grid row: 28)	COMPLETED	0	4.6s	578 MB
28	generate_data_benchmark (grid row: 27)	COMPLETED	0	4.5s	578 MB
31	generate_data_benchmark (grid row: 30)	COMPLETED	0	4.5s	578 MB
30	generate_data_benchmark (grid row: 29)	COMPLETED	0	4.4s	578 MB
37	generate_data_benchmark (grid row: 36)	COMPLETED	0	7s	620.4 MB
38	generate_data_benchmark (grid row: 37)	COMPLETED	0	6.9s	620.4 MB
40	generate_data_benchmark (grid row: 39)	COMPLETED	0	6.8s	620.4 MB
39	generate_data_benchmark (grid row: 38)	COMPLETED	0	6.7s	620.4 MB
36	generate_data_benchmark (grid row: 35)	COMPLETED	0	4.2s	594 MB
43	generate_data_benchmark (grid row: 42)	COMPLETED	0	10.7s	680.2 MB
42	generate_data_benchmark (grid row: 41)	COMPLETED	0	10.6s	680.2 MB
44	generate_data_benchmark (grid row: 43)	COMPLETED	0	10.6s	680.2 MB
45	generate_data_benchmark (grid row: 44)	COMPLETED	0	10.5s	680.2 MB
46	generate_data_benchmark (grid row: 45)	COMPLETED	0	10.5s	680.2 MB
47	generate_data_benchmark (grid row: 46)	COMPLETED	0	6.5s	606.1 MB
25	generate_data_benchmark (grid row: 24)	COMPLETED	0	12.6s	740.6 MB
26	generate_data_benchmark (grid row: 25)	COMPLETED	0	12.3s	740.5 MB
41	generate_data_benchmark (grid row: 40)	COMPLETED	0	6.7s	620.4 MB
48	generate_data_benchmark (grid row: 47)	COMPLETED	0	6.4s	606.1 MB
49	generate_data_benchmark (grid row: 48)	COMPLETED	0	6.4s	606.1 MB
50	generate_data_benchmark (grid row: 49)	COMPLETED	0	6.3s	606.1 MB
53	generate_data_benchmark (grid row: 52)	COMPLETED	0	5.8s	606.2 MB
55	generate_data_benchmark (grid row: 54)	COMPLETED	0	5.8s	606.2 MB
54	generate_data_benchmark (grid row: 53)	COMPLETED	0	5.8s	606.2 MB
51	generate_data_benchmark (grid row: 50)	COMPLETED	0	6.2s	606.1 MB
52	generate_data_benchmark (grid row: 51)	COMPLETED	0	6.2s	606.2 MB
60	generate_data_benchmark (grid row: 59)	COMPLETED	0	5.7s	605.3 MB
59	generate_data_benchmark (grid row: 58)	COMPLETED	0	5.3s	605.3 MB
62	generate_data_benchmark (grid row: 61)	COMPLETED	0	5.2s	604.8 MB
63	generate_data_benchmark (grid row: 62)	COMPLETED	0	5.1s	604.8 MB
56	generate_data_benchmark (grid row: 55)	COMPLETED	0	5.8s	606.2 MB
58	generate_data_benchmark (grid row: 57)	COMPLETED	0	5.7s	605.3 MB
57	generate_data_benchmark (grid row: 56)	COMPLETED	0	5.6s	605.3 MB
61	generate_data_benchmark (grid row: 60)	COMPLETED	0	5.1s	605.3 MB
64	generate_data_benchmark (grid row: 63)	COMPLETED	0	5.3s	604.8 MB
65	generate_data_benchmark (grid row: 64)	COMPLETED	0	5.2s	604.8 MB
66	generate_data_benchmark (grid row: 65)	COMPLETED	0	5.2s	604.8 MB
67	generate_data_benchmark (grid row: 66)	COMPLETED	0	4.9s	606.3 MB
69	generate_data_benchmark (grid row: 68)	COMPLETED	0	4.9s	606.3 MB
68	generate_data_benchmark (grid row: 67)	COMPLETED	0	4.9s	606.3 MB
70	generate_data_benchmark (grid row: 69)	COMPLETED	0	4.8s	606.3 MB
72	generate_data_benchmark (grid row: 71)	COMPLETED	0	6s	606.3 MB
73	generate_data_benchmark (grid row: 72)	COMPLETED	0	5.9s	606.3 MB
71	generate_data_benchmark (grid row: 70)	COMPLETED	0	5.5s	606.3 MB
74	generate_data_benchmark (grid row: 73)	COMPLETED	0	5.7s	606.3 MB
75	generate_data_benchmark (grid row: 74)	COMPLETED	0	5.7s	606.3 MB
76	generate_data_benchmark (grid row: 75)	COMPLETED	0	5.6s	606.3 MB
78	generate_data_benchmark (grid row: 77)	COMPLETED	0	5.1s	606.3 MB
77	generate_data_benchmark (grid row: 76)	COMPLETED	0	4.9s	606.3 MB
79	generate_data_benchmark (grid row: 78)	COMPLETED	0	4.9s	606.3 MB
96	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_10; grid row: 1)	COMPLETED	0	5.5s	604.2 MB
98	run_method_benchmark (method: MaxwayCRT_supervised_LASSO_LASSO_12; grid row: 1)	COMPLETED	0	5.5s	623.4 MB
101	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_3; grid row: 2)	COMPLETED	0	6s	596.1 MB
100	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_2; grid row: 2)	COMPLETED	0	5.9s	591.7 MB
81	generate_data_benchmark (grid row: 80)	COMPLETED	0	4.8s	606.3 MB
80	generate_data_benchmark (grid row: 79)	COMPLETED	0	4.8s	606.3 MB
82	generate_data_benchmark (grid row: 81)	COMPLETED	0	4.7s	606.3 MB
84	generate_data_benchmark (grid row: 83)	COMPLETED	0	5.3s	606.3 MB
83	generate_data_benchmark (grid row: 82)	COMPLETED	0	5.2s	606.3 MB
85	generate_data_benchmark (grid row: 84)	COMPLETED	0	5.1s	606.3 MB
86	generate_data_benchmark (grid row: 85)	COMPLETED	0	5.1s	606.3 MB
87	run_method_benchmark (method: GCM_supervised_naive_naive_1; grid row: 1)	COMPLETED	0	1.5s	396.3 MB
89	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_3; grid row: 1)	COMPLETED	0	7.7s	590.3 MB
90	run_method_benchmark (method: dCRT_supervised_LASSO_naive_4; grid row: 1)	COMPLETED	0	7.4s	608 MB
88	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_2; grid row: 1)	COMPLETED	0	6.1s	593.7 MB
91	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_5; grid row: 1)	COMPLETED	0	6.2s	618.9 MB
93	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_7; grid row: 1)	COMPLETED	0	6.3s	617.1 MB
92	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_6; grid row: 1)	COMPLETED	0	5.3s	608 MB
94	run_method_benchmark (method: dCRT_supervised_LASSO_naive_8; grid row: 1)	COMPLETED	0	4.8s	604.2 MB
95	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_9; grid row: 1)	COMPLETED	0	6s	614.6 MB
97	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_11; grid row: 1)	COMPLETED	0	5.9s	609.8 MB
99	run_method_benchmark (method: GCM_supervised_naive_naive_1; grid row: 2)	COMPLETED	0	1.6s	396 MB
102	run_method_benchmark (method: dCRT_supervised_LASSO_naive_4; grid row: 2)	COMPLETED	0	5.9s	617.9 MB
104	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_6; grid row: 2)	COMPLETED	0	5.9s	611.8 MB
105	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_7; grid row: 2)	COMPLETED	0	6.8s	611.1 MB
106	run_method_benchmark (method: dCRT_supervised_LASSO_naive_8; grid row: 2)	COMPLETED	0	5.2s	598.6 MB
107	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_9; grid row: 2)	COMPLETED	0	6.2s	605.1 MB
108	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_10; grid row: 2)	COMPLETED	0	5.4s	609.9 MB
103	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_5; grid row: 2)	COMPLETED	0	6.5s	612.8 MB
109	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_11; grid row: 2)	COMPLETED	0	5.9s	611.2 MB
110	run_method_benchmark (method: MaxwayCRT_supervised_LASSO_LASSO_12; grid row: 2)	COMPLETED	0	5s	628.3 MB
111	run_method_benchmark (method: GCM_supervised_naive_naive_1; grid row: 4)	COMPLETED	0	1.4s	396.2 MB
113	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_3; grid row: 4)	COMPLETED	0	5.5s	591.5 MB
112	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_2; grid row: 4)	COMPLETED	0	5.4s	588 MB
114	run_method_benchmark (method: dCRT_supervised_LASSO_naive_4; grid row: 4)	COMPLETED	0	5.9s	621.3 MB
115	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_5; grid row: 4)	COMPLETED	0	6.8s	625.9 MB
116	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_6; grid row: 4)	COMPLETED	0	5.8s	615.5 MB
117	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_7; grid row: 4)	COMPLETED	0	6.7s	627.9 MB
118	run_method_benchmark (method: dCRT_supervised_LASSO_naive_8; grid row: 4)	COMPLETED	0	5.1s	605.6 MB
119	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_9; grid row: 4)	COMPLETED	0	6.2s	616.7 MB
120	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_10; grid row: 4)	COMPLETED	0	5.4s	604 MB
121	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_11; grid row: 4)	COMPLETED	0	6s	611.3 MB
122	run_method_benchmark (method: MaxwayCRT_supervised_LASSO_LASSO_12; grid row: 4)	COMPLETED	0	5.1s	627.4 MB
123	run_method_benchmark (method: GCM_supervised_naive_naive_1; grid row: 3)	COMPLETED	0	1.5s	396.2 MB
124	run_method_benchmark (method: GCM_supervised_LASSO_LASSO_2; grid row: 3)	COMPLETED	0	5.5s	587.8 MB
125	run_method_benchmark (method: GCM_supervised_PLASSO_PLASSO_3; grid row: 3)	COMPLETED	0	5.6s	596.2 MB
127	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_5; grid row: 3)	COMPLETED	0	6.8s	612.7 MB
128	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_6; grid row: 3)	COMPLETED	0	5.7s	619.5 MB
130	run_method_benchmark (method: dCRT_supervised_LASSO_naive_8; grid row: 3)	COMPLETED	0	5.1s	600.1 MB
129	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_7; grid row: 3)	COMPLETED	0	6.6s	612.9 MB
131	run_method_benchmark (method: dCRT_supervised_LASSO_LASSO_9; grid row: 3)	COMPLETED	0	6.1s	612.7 MB
132	run_method_benchmark (method: dCRT_supervised_PLASSO_naive_10; grid row: 3)	COMPLETED	0	5.4s	600.4 MB
126	run_method_benchmark (method: dCRT_supervised_LASSO_naive_4; grid row: 3)	COMPLETED	0	5.2s	610 MB
133	run_method_benchmark (method: dCRT_supervised_PLASSO_PLASSO_11; grid row: 3)	COMPLETED	0	5.9s	614.7 MB
